movie_name,comment_type,comment_text,tokens,rating,votes_count,is_high_vote,created_at,comment_date,time_period,comment_length,source_page,char_len,word_count,avg_sent_len,pmi_score,pos_ratio,neg_ratio
惊蛰无声,-1,老套的剧情和人设。。。故弄玄虚最后反转个寂寞。。。集结流量端出这种行活emo不如改道短剧圈。。。,老套 剧情 人设 故弄玄虚 反转 寂寞 集结 流量 行活 emo 不如 改道 短剧,2,71,0,2026-02-17 16:15:31,2026-02-17,下午,48,11,48,13,4.333333333333333,-0.7700846153846155,0.07692307692307693,0.23076923076923078
惊蛰无声,-1,一部分片段像方程豹车子tvc 一部分剧本像千问跑出来的 那几首歌更是莫名其妙,一部分 片段 方程 车子 tvc 一部分 剧本 千问 出来 几首歌 更是 莫名其妙,2,0,0,2026-03-01 22:18:33,2026-03-01,晚上,38,11,38,12,12.0,-0.6549916666666667,0.0,0.4166666666666667
惊蛰无声,-1,什么破烂电影，基本没有什么专业含金量,破烂 基本 专业 含金量,1,6,0,2026-03-12 23:03:08,2026-03-12,晚上,18,11,18,4,4.0,-0.073025,0.25,0.25
惊蛰无声,-1,工作车里屏幕比飞机里还多，一股80年代的伪科幻感（国安系统怎么会花那么多资源去做无用的、拖慢工作节奏的视觉特效？），执行任务时无处不在的纰漏（比如安检最严格的地铁，竟然无人可以支援易烊千玺而让杨幂逃离生天），清洁工永远不会清理的垃圾箱，几首很难入耳的OST。全片少数几个过得去的地方，就是内部调查那几段对话，台词压着说，意思都在水面上。,工作 车里 屏幕 飞机 一股 80 年代 科幻 国安 系统 会花 资源 无用 拖慢 工作 节奏 视觉 特效 执行 任务 无处不在 纰漏 比如 安检 严格 地铁 竟然 无人 支援 易烊千玺 杨幂 逃离 生天 清洁工 永远 不会 清理 垃圾箱 几首 很难 入耳 OST 全片 少数几个 过得去 地方 内部 调查 几段 对话 台词 压着 意思 水面,1,43,0,2026-02-17 21:30:18,2026-02-17,晚上,168,11,168,54,18.0,-0.0041055555555555515,0.12962962962962962,0.1111111111111111
惊蛰无声,-1,极度做作的剧作，极度做作的表演，更做作到极致的是故作姿态的手持拍摄、假作先锋的跳切及蒙太奇、犹如滥情MTV般的配乐使用，一切都非自然到了极点，仿佛非要在高度商业化的泥沼里塑出一尊清新脱俗的菩萨像，反而变成前卫娱乐两不沾。大量无人机俯视镜头将人看作蝼蚁，极快的剪辑甚至不愿更久地停留在人面上，一部从镜头语言中就透露出不详气场的烂片。,极度 做作 剧作 极度 做作 表演 做作 极致 故作姿态 手持 拍摄 假作 先锋 跳切 蒙太奇 犹如 滥情 MTV 般的 配乐 使用 一切 自然 极点 仿佛 非要 高度 商业化 泥沼 塑出 一尊 清新 脱俗 菩萨像 反而 变成 前卫 娱乐 大量 无人机 俯视 镜头 看作 蝼蚁 极快 剪辑 甚至 不愿 停留 面上 镜头 语言 透露 不详 气场 烂片,1,3,0,2026-02-18 01:08:14,2026-02-18,深夜,165,11,165,56,28.0,-0.10781071428571429,0.08928571428571429,0.14285714285714285
惊蛰无声,-1,背景很架空，人物很空洞，是拿千问创作的剧本吗？难听插曲在安静的电影院里配合拙劣蒙太奇，简直是一种公开处刑，况且观众也罪不至此。,背景 架空 人物 空洞 拿千问 创作 剧本 难听 插曲 安静 电影院 配合 拙劣 蒙太奇 一种 公开 处刑 况且 至此,2,4,0,2026-03-26 23:09:34,2026-03-26,晚上,63,12,63,19,9.5,-0.3388368421052631,0.0,0.2631578947368421
惊蛰无声,-1,老谋子开辟了一个新赛道 叫谍偶 又是打广告又是打歌 就是打动不了人,老谋子 开辟 赛道 叫谍 打广告 打歌 打动 不了,2,4,0,2026-03-03 23:49:45,2026-03-03,晚上,33,12,33,8,8.0,0.13269999999999998,0.0,0.0
惊蛰无声,-1,值得吐槽的太多了 但是 画面是背影你就唱背影 画面是眼睛你就唱眼睛……救命啊,值得 吐槽 画面 背影 背影 画面 眼睛 眼睛 救命,2,51,0,2026-02-22 13:26:38,2026-02-22,下午,38,12,38,9,4.5,0.0962333333333333,0.3333333333333333,0.2222222222222222
惊蛰无声,-1,单位工会组织看的，太无聊了，剧本像是AI一键生成的，ym的演技太尴尬，各种男凝镜头看得我眉头紧锁，扫了半小时按摩椅聊以安慰,单位 工会组织 无聊 剧本 像是 AI 一键 生成 ym 演技 尴尬 各种 男凝 镜头 看得 眉头 紧锁 半小时 按摩椅 聊以 安慰,1,32,0,2026-03-06 17:17:13,2026-03-06,下午,61,12,61,21,21.0,-0.6212142857142856,0.0,0.38095238095238093
惊蛰无声,-1,叛徒们演得倒是有血有肉，英雄们却是一脸苦大仇深，真是奇哉怪哉。勉强及格的商业娱乐片吧，但体量商业片地板级别的剪辑和插曲扣一分大分,叛徒 演得 有血有肉 英雄 却是 一脸 苦大仇深 真是 奇哉 怪哉 勉强 及格 商业 娱乐片 体量 商业片 地板 级别 剪辑 插曲 一分,2,7,0,2026-02-21 23:28:21,2026-02-21,晚上,64,12,64,21,10.5,-0.22105714285714284,0.14285714285714285,0.23809523809523808
惊蛰无声,-1,一看到杨幂刘诗诗就知道肯定又是一部大烂片了，和酱园弄 爵迹一样，全明星大阵容最容易拉坨大的，杨幂和刘诗诗的演技真差，朱一龙和宋佳的演技用力过猛,杨幂 刘诗诗 肯定 烂片 酱园 爵迹 一样 全明星 阵容 容易 杨幂 刘诗诗 演技 真差 朱一龙 宋佳 演技 用力 过猛,1,51,0,2026-02-18 13:46:29,2026-02-18,下午,71,12,71,19,19.0,0.0031684210526315808,0.10526315789473684,0.15789473684210525
惊蛰无声,-1,本片光污染严重慎重观看,本片 光污染 严重 慎重 观看,1,3,0,2026-03-22 12:46:19,2026-03-22,下午,11,12,11,5,5.0,-0.16259999999999997,0.0,0.2
惊蛰无声,-1,这种题材有点悬念神秘感才好看吧，感觉导演不擅长拍这种题材，杨幂身材挺好的,题材 有点 悬念 神秘感 好看 导演 擅长 题材 杨幂 身材,2,10,0,2026-02-19 17:41:59,2026-02-19,下午,36,12,36,10,10.0,0.8684,0.3,0.0
惊蛰无声,-1,没剧情，没场面，连“人”也没有……全都是套路和工具。,剧情 场面 全都 套路 工具,2,16,0,2026-02-19 15:15:57,2026-02-19,下午,26,12,26,5,2.5,-0.75534,0.0,0.2
惊蛰无声,-1,电影一开头狙击手居然用的是弓弩？天啊，怎么还处在冷兵器时代？镜头一到朱一龙，就是苦苦挣扎、两眼含泪的样子，这像国安吗？间谍策反选人也太没有眼光了吧。影片里大量的长镜头到底想表达什么？是想故意制造悬念，让大家来猜人吗？但这也太没悬念了吧。热爱柯南的大家都知道，看着最有嫌疑的通常是没问题的，抓到凶手后往往后面还有更大的凶手。,开头 狙击手 居然 弓弩 处在 冷兵器 时代 镜头 一到 朱一龙 苦苦 挣扎 两眼 含泪 样子 这像 国安 间谍 策反 选人 眼光 大量 长镜头 到底 表达 故意 制造悬念 大家 悬念 热爱 柯南 大家 看着 最有 嫌疑 通常 问题 凶手 往往 后面 更大 凶手,2,5,0,2026-02-22 15:08:14,2026-02-22,下午,161,12,161,42,5.25,0.09236666666666665,0.21428571428571427,0.09523809523809523
惊蛰无声,-1,2026年我在电影院看的第一部电影，挺烂的。第一印象：朱一龙挺帅的。第二印象：宋佳也挺帅的。第三印象：四字不如吴磊帅。第四印象：宋佳和张译的台词都挺尬。最后印象：虽然我知道天朝必胜，但就这？？太烂了。,2026 电影院 第一部 挺烂 第一印象 朱一龙 挺帅 第二 印象 宋佳 挺帅 第三 印象 四字 不如 吴磊帅 第四 印象 宋佳 张译 台词 挺尬 印象 天朝 必胜 太烂,2,29,0,2026-02-21 06:06:47,2026-02-21,上午,100,12,100,26,3.7142857142857144,0.14262307692307694,0.23076923076923078,0.07692307692307693
惊蛰无声,-1,拜托不要再指导了,拜托 不要 指导,2,25,0,2026-02-18 17:53:17,2026-02-18,下午,8,12,8,3,3.0,0.24953333333333336,0.3333333333333333,0.3333333333333333
惊蛰无声,-1,抱着想看看多烂的心态看的，发现果然很烂！ 全程出镜最多的角色是拿那个YOLO标的目标检测框，人框一个，车框一个，放二十年前还能让人觉得是高科技，现在都成大一新生练手的大作业了还当个宝贝端出来呢？ 剧情也拍得烂，各种莫名其妙，分镜也不行，不如直接拿seedance生成呢。还有各种没营养的台词和配乐，感觉全都是拿元宝这种智商最最最低的AI生成的。 人物塑造方面，全员又菜又爱玩，正派反派都是毫无人格魅力的伪人。我看这电影也是一个钉子吧，专门逗CIA笑的，战忽局又一力作。 看完之后突然想到一个问题，反派最后是怎么知道帽子里有机密的，难道说，还有一个隐藏的钉子？真就搁这玩狼人杀呢。,着想 看看 多烂 心态 发现 果然 很烂 全程 出镜 最多 角色 YOLO 标的 目标 检测 人框 车框 二十年 高科技 成大一 新生 练手 作业 当个 宝贝 端出来 剧情 各种 莫名其妙 分镜 不行 不如 直接 seedance 生成 各种 营养 台词 配乐 全都 元宝 智商 最最 最低 AI 生成 人物 塑造 方面 全员 爱玩 正派 反派 毫无 人格魅力 伪人 钉子 专门 CIA 战忽局 力作 之后 突然 想到 问题 反派 帽子 机密 难道说 隐藏 钉子,2,17,0,2026-02-22 16:15:34,2026-02-22,下午,289,12,289,71,8.875,-0.22081971830985925,0.1267605633802817,0.15492957746478872
惊蛰无声,-1,有幂有谋一星。本来是倪妮还可以看看,一星 倪妮 看看,1,17,0,2026-02-21 03:58:53,2026-02-21,深夜,17,12,17,3,1.5,-1.1911,0.0,0.6666666666666666
惊蛰无声,-1,运镜、剪辑、调色、音乐、对白，要什么没什么，本子也算不上好。还是那套吹胡子瞪眼的演法，国安的个个都这么情绪化，这队伍就没法要了；平均两秒钟切一个镜头，波西米亚狂想曲甘拜下风，加上灾难般的运镜、色盲般的调色，视觉上完全失败——老谋子到底是多喜欢那个高架桥？而且动不动就开唱是干什么？还有那么多口型都对不上的台词，你们人工智能的广告投入放得那么起劲，怎么不学好莱坞用人工智能给电影改口型啊？部里背书怎么还能拍成这样？,运镜 剪辑 调色 音乐 对白 没什么 本子 算不上 那套 吹胡子瞪眼 演法 国安 个个 情绪化 队伍 没法 平均 两秒钟 镜头 西米亚 狂想曲 甘拜下风 加上 灾难 般的 运镜 色盲 般的 调色 视觉 失败 老谋子 到底 喜欢 高架桥 动不动 开唱 干什么 口型 对不上 台词 你们 人工智能 广告 投入 起劲 好莱坞 人工智能 改口 部里 背书 拍成,1,67,0,2026-02-17 21:19:58,2026-02-17,晚上,206,12,206,52,8.666666666666666,-0.3997307692307691,0.038461538461538464,0.23076923076923078
惊蛰无声,-1,新年新体验：在大银幕上观看横屏短剧。,新年新 体验 银幕 观看 横屏 短剧,1,13,0,2026-02-20 01:28:21,2026-02-20,深夜,18,12,18,6,6.0,-0.617,0.16666666666666666,0.3333333333333333
惊蛰无声,-1,5分。全片最大的反面人物难道不是宋佳饰演的赵虹。乱放歌扣一星。,全片 最大 反面人物 难道 宋佳 饰演 赵虹 乱放 歌扣 一星,2,17,0,2026-02-21 19:37:29,2026-02-21,晚上,31,12,31,10,3.3333333333333335,-0.04222999999999995,0.2,0.3
惊蛰无声,-1,不明白啊，不明白朱一龙点一下就爆炸的人如何考进国安的，不明白杨幂一个正经中国人为何成为特工，不明白为何所有手机都粘在垃圾桶啊，以为清洁阿姨从不打扫吗？深圳主要城市景观都带到了，连厕所都宣传了，很不错。,明白 明白 朱一龙 一下 爆炸 如何 考进 国安 明白 杨幂 正经 中国 为何 成为 特工 明白 为何 所有 手机 垃圾桶 以为 清洁 阿姨 从不 打扫 深圳 主要 城市 景观 带到 厕所 宣传 不错,2,1,0,2026-03-26 22:32:28,2026-03-26,晚上,100,12,100,33,16.5,0.2834303030303031,0.36363636363636365,0.12121212121212122
惊蛰无声,-1,张艺谋是为了回应网友对于满江红大胆长镜头吗？这部简直是正反打王，一行字幕结束就切镜头，有够乱的。很难想象这么短的片子还有很多废戏，剧情太单薄了。,张艺谋 为了 回应 网友 满江红 大胆 长镜头 正反 打王 一行 字幕 结束 就切 镜头 有够 很难 想象 很多 废戏 剧情 单薄,2,39,0,2026-02-17 20:14:07,2026-02-17,晚上,72,12,72,21,7.0,-0.20828571428571432,0.047619047619047616,0.3333333333333333
惊蛰无声,-1,只有陈旧的性别观念和拍起来上瘾的虐女镜头很张艺谋，其他都很像是已经外包给执行导演一条过的作品，已经能接受你讲不好故事了但为什么这次连最擅长的视听都这么糊弄啊？短剧导演都不会这么敷衍地拍分镜头正反打了，但是大导演就这么随便弄弄，反正上映自有粉丝买单是吧,陈旧 性别 观念 起来 上瘾 虐女 镜头 张艺谋 像是 外包 执行 导演 一条 作品 接受 不好 故事 这次 擅长 视听 糊弄 短剧 导演 不会 敷衍 分镜头 正反 导演 随便 弄弄 反正 上映 自有 粉丝 买单,2,57,0,2026-02-19 00:27:09,2026-02-19,深夜,125,12,125,35,17.5,-0.5344142857142858,0.08571428571428572,0.3142857142857143
惊蛰无声,-1,BGM太low了，词太low了。 易烊千玺演技也不行啊,BGM low 词太 low 易烊千玺 演技 不行,1,0,0,2026-02-20 13:14:22,2026-02-20,下午,27,13,27,7,3.5,-0.3226428571428571,0.14285714285714285,0.14285714285714285
惊蛰无声,-1,感觉是一部体制内教育片 zym的镜头怎么那么装b啊 真服了 想搞出另一部无间道 但是感觉全是装b没有感情,体制 教育片 zym 镜头 真服了 无间道 全是 感情,2,0,0,2026-02-21 02:50:18,2026-02-21,深夜,52,13,52,8,8.0,-0.5435125,0.125,0.375
惊蛰无声,-1,难以相信是张艺谋的作品，怎么说也是世界级导演了，不明白为何这么不爱惜自己的羽毛。第五代导演 陈凯歌 黄建新 无不如此。 这部电影就是“十七年（19491966） 文艺”当代版。这种表现手法，我难以接受是张艺谋导演的。,难以相信 张艺谋 作品 世界级 导演 明白 为何 爱惜 羽毛 第五代 导演 陈凯歌 建新 无不 如此 十七年 19491966 文艺 当代 表现手法 难以 接受 张艺谋 导演,2,8,0,2026-02-17 21:00:35,2026-02-17,晚上,108,13,108,24,6.0,-0.02529999999999999,0.08333333333333333,0.08333333333333333
惊蛰无声,-1,建议张导明年再拍个 有话好好说 这样的喜剧。 惊蛰无声 这种类型求你别整了。不伦不类的一部体制内警示教育片,建议 张导 明年 拍个 有话 好好 喜剧 惊蛰无声 类型 别整 不伦不类 体制 警示 教育片,2,16,0,2026-03-01 09:43:39,2026-03-01,上午,53,13,53,14,4.666666666666667,-0.022600000000000002,0.2857142857142857,0.14285714285714285
惊蛰无声,-1,我幂说得没错，看完后什么也没发现，只记得她身材挺好的。,没错 完后 发现 记得 身材,1,6,0,2026-03-31 16:36:58,2026-03-31,下午,27,13,27,5,5.0,-0.050260000000000006,0.0,0.0
惊蛰无声,-1,这个剪辑 这个摄影 这个演技 难看 感觉像是群星荟萃的网大 或者短剧 张艺谋的名字放不放都无所谓 因为不是他换其他导演也可以拍出来,剪辑 摄影 演技 难看 像是 群星 荟萃 网大 或者 短剧 张艺谋 名字 放不放 无所谓 他换 导演 出来,2,26,0,2026-02-18 14:37:20,2026-02-18,下午,65,13,65,17,17.0,-0.8017882352941177,0.0,0.4117647058823529
惊蛰无声,-1,电视剧质感的角色插曲，甚至还一口气来三首。张艺谋力捧四字之作，最后五分钟让我梦回程耳力捧xxx的无名。 联娱,电视剧 质感 角色 插曲 甚至 一口气 三首 张艺谋 四字 之作 五分钟 回程 耳力 xxx 无名 联娱,2,138,1,2026-02-17 15:04:06,2026-02-17,下午,54,13,54,16,5.333333333333333,-0.28498124999999996,0.0625,0.25
惊蛰无声,-1,不理解，明明第二十条拍的不错啊,理解 第二十条 不错,2,4,0,2026-03-19 01:32:36,2026-03-19,深夜,15,13,15,3,3.0,0.3273666666666668,0.3333333333333333,0.3333333333333333
惊蛰无声,-1,比张艺谋以前拍的农村爱情还要土一万倍。,张艺谋 以前 农村 爱情 还要 一万倍,1,69,0,2026-02-19 17:11:23,2026-02-19,下午,19,13,19,6,6.0,-0.42405,0.0,0.16666666666666666
惊蛰无声,-1,国师一年一度圈钱大作来袭，从坚如磐石开始我就想问，他是不是视力下降色感变弱了？这部美术明显有想法，想做类似HEAT的夜幕深沉蓝色，但呈现的效果太现代电子光污染……除了圈钱想不出什么理由可以解释国师neta无间道（跳切剪辑、雷佳音天台、四字第一次跟踪朱一龙、结尾朱一龙伸出的枪等等），还找来山寨梁朝伟朱一龙，他角色发挥空间挺大的但他也就……那样吧。四字全程皱个眉头，结尾长镜头倒是看得出国师很爱他。但国师这部反复特写接大特写，角色也不怎么说人话，反转跟着反转，可以说又跟上时代潮流了——短剧。 PS国安抓人开电动车啊，太支持新能源了。,国师 一年一度 圈钱 大作 来袭 坚如磐石 是不是 视力 下降 色感 变弱 美术 明显 想法 类似 HEAT 夜幕 深沉 蓝色 呈现 效果 现代 电子 光污染 圈钱 想不出 理由 解释 国师 neta 无间道 跳切 剪辑 雷佳音 天台 四字 第一次 跟踪 朱一龙 结尾 朱一龙 伸出 等等 山寨 梁朝伟 朱一龙 角色 发挥 空间 挺大 那样 四字 全程 皱个 眉头 结尾 长镜头 看得出 国师 国师 反复 特写 大特写 角色 不怎么 说人话 反转 跟着 反转 跟上 时代 潮流 短剧 PS 国安 抓人开 电动车 支持 新能源,2,24,0,2026-02-17 19:06:55,2026-02-17,晚上,266,13,266,79,11.285714285714286,0.05046455696202533,0.17721518987341772,0.12658227848101267
惊蛰无声,-1,和想象的一样一般，为了陪老人看的。失望。,想象 一样 一般 为了 老人 失望,2,132,1,2026-02-17 13:45:50,2026-02-17,下午,20,13,20,6,3.0,-0.25771666666666665,0.0,0.3333333333333333
惊蛰无声,-1,太老登了，为了反转而反转，也就跟捕风追影差了100个满江红那么多。那几首莫名其妙的插曲是AI写的吧 ps刘诗诗演技还是那么拉,太老登 为了 反转 反转 捕风 追影 100 满江红 几首 莫名其妙 插曲 AI ps 刘诗诗 演技,2,0,0,2026-02-17 22:33:53,2026-02-17,晚上,62,13,62,15,7.5,-0.17692666666666665,0.13333333333333333,0.3333333333333333
惊蛰无声,-1,侮辱智商，把观众当猴耍,侮辱 智商 当猴,2,0,0,2026-02-26 15:53:31,2026-02-26,下午,11,13,11,3,3.0,-0.3043,0.0,0.3333333333333333
惊蛰无声,-1,好想告诉张导：大人，时代变了，玩法不同了。,告诉 张导 大人 时代 玩法 不同,2,8,0,2026-02-21 13:48:52,2026-02-21,下午,21,13,21,6,6.0,0.062483333333333335,0.3333333333333333,0.16666666666666666
惊蛰无声,-1,朱一龙和四字的小学粉丝写的同人文都比这电影有智商，这片还是某单位亲自指导的，不如叫某单位眼中的自己，一个个都是黑衣大街上走秀，融合了大概100部动作片的梗，然后用一秒一个的同景别剪辑把画面弄得很赶的样子，正面角色都立不住，小队成员集体工具人，俩领导负责讲解剧情，杨幂反而是最有记忆点的角色（老谋子又要被骂男凝），最后所谓的反转真是没眼看，BGM更是难听的要死。建议别看。,朱一龙 四字 小学 粉丝 人文 智商 这片 单位 亲自 指导 不如 单位 眼中 一个个 黑衣 大街 走秀 融合 大概 100 动作片 一秒 同景别 剪辑 画面 样子 正面 角色 不住 小队 成员 集体 工具 领导 负责 讲解 剧情 杨幂 反而 记忆 角色 老谋子 所谓 反转 真是 眼看 BGM 更是 难听 要死 建议 别看,2,1,0,2026-02-17 17:25:37,2026-02-17,下午,185,13,185,52,26.0,-0.28349423076923075,0.09615384615384616,0.3076923076923077
惊蛰无声,-1,好尴尬的反转再反转，要不试试重映无间道呢？,尴尬 反转 反转 试试 重映 无间道,2,1,0,2026-02-23 22:16:09,2026-02-23,晚上,21,13,21,6,6.0,-0.28469999999999995,0.3333333333333333,0.16666666666666666
惊蛰无声,-1,国安男模队大MV，但节奏紧凑不难看。只不过这片细思极恐啊，完全符合宏大叙事下个体的生命根本不重要的这个主流意识形态。,国安 男模 队大 MV 节奏 紧凑 难看 只不过 这片 细思极 完全符合 宏大 叙事 个体 生命 根本 重要 主流 意识形态,2,1,0,2026-03-05 22:43:54,2026-03-05,晚上,58,13,58,19,9.5,0.38888421052631583,0.3157894736842105,0.15789473684210525
惊蛰无声,-1,屎就一個字,一個,1,56,0,2026-02-20 19:32:24,2026-02-20,晚上,5,13,5,1,1.0,0.0,0.0,0.0
惊蛰无声,-1,发自内心的烂,发自内心,1,101,1,2026-02-18 23:00:49,2026-02-18,晚上,6,13,6,1,1.0,0.0,0.0,0.0
惊蛰无声,-1,老谋子的春节档速成片10086,老谋子 春节 速成 10086,1,197,1,2026-02-17 13:22:58,2026-02-17,下午,15,14,15,4,4.0,0.08114999999999999,0.0,0.0
惊蛰无声,-1,难以置信的艺术品味，很多运镜是网剧都不敢用的程度，几个无人机视角和推拉镜头还能理解，没有节制的使用就显得廉价了。明明张艺谋在坚如磐石中对于霓虹的城市角落有着优秀的视觉体验，为何这一部要拍成这种样子。剪辑一开始还挺有效，但后面太碎太乱，最弱智的是里面的3个插曲，难听歌词又傻，我真的想象不到这三首歌的意义？想拍无间道的故事，但又因为过分追求情节的曲折和反转牺牲了另一个男主的塑造，一些情节也经不起推敲。其实最后一个反转是有效且精彩的，但是并未给出充足的线索和信息导致并没有体现出效果。其实不带脑子看观影体验还是可以的，但是对于张艺谋这样历史高度足够高并且高审美的创作者，连着贡献没有任何艺术追求的小品和网大，真的令人失望透顶。,难以置信 艺术 品味 很多 运镜 网剧 不敢 程度 几个 无人机 视角 推拉 镜头 理解 节制 使用 显得 廉价 张艺谋 坚如磐石 霓虹 城市 角落 有着 优秀 视觉 体验 为何 拍成 样子 剪辑 有效 后面 太碎 太乱 弱智 里面 插曲 难听 歌词 想象 不到 这三 首歌 意义 无间道 故事 过分 追求 情节 曲折 反转 牺牲 男主 塑造 一些 情节 经不起 推敲 其实 反转 有效 精彩 并未 给出 充足 线索 信息 导致 体现 效果 其实 不带 脑子 观影 体验 张艺谋 历史 高度 足够 审美 创作者 贡献 任何 艺术 追求 小品 网大 令人 失望透顶,2,5,0,2026-02-21 00:34:21,2026-02-21,深夜,312,14,312,90,15.0,0.11545777777777783,0.3,0.16666666666666666
惊蛰无声,-1,大过年的真的是让大家去看人做有氧，出门，坐车，换衣服，爬楼梯，跑步，换衣服，坐车，回家。 ？？？？？？,大过年 大家 有氧 出门 坐车 换衣服 爬楼梯 跑步 换衣服 坐车 回家,2,6,0,2026-02-19 11:13:52,2026-02-19,上午,51,14,51,11,11.0,-0.03559999999999999,0.09090909090909091,0.09090909090909091
惊蛰无声,-1,第一次想打负分，别说亮点了，槽点都没有。朱一龙的角色为何被威胁住？从一开始只要他汇报可能就没有这个故事了。这样的心理素质和情绪，真的能做国安吗？？？这感觉还不如短剧呢…,第一次 负分 别说 亮点 朱一龙 角色 为何 威胁 只要 汇报 故事 心理素质 情绪 国安 不如 短剧,1,10,0,2026-03-05 00:47:30,2026-03-05,深夜,84,14,84,16,3.2,-0.320575,0.25,0.25
惊蛰无声,-1,太一般了，好像电视剧哦。还有配的歌是怎么回事？有人眯钱了吗？,一般 好像 电视剧 怎么回事 有人,2,24,0,2026-03-02 19:46:16,2026-03-02,晚上,30,14,30,5,1.6666666666666667,-0.34720000000000006,0.2,0.4
惊蛰无声,-1,太烂了，国师巨制金箔包屎剧本怎么能这么蠢？一次出轨人生尽毁，这还是国安领导的素质嘛，按这理论领导全是一路水货了？朱和4字的演技被迫放大，都表现得过紧，更没有暗里较劲的心理博弈紧张感，根本没几招对抗。雷、宋佳更是表面化，本以为有深层或反转，结果一镜到底毫无变化。张译更是假大空。幂真的太假了，从脸到演，真把自己玩成了画皮演技，演谁都是自己。何况非常表浅的蛇蝎美人，也没达到，只懂不断露肉整个如同过家家的剧情，套上高大上的国安壳和设备武器，国师竟然堕落得如此之快。浪费春节陪老妈去看！,太烂 国师 巨制 金箔 包屎 剧本 出轨 人生 尽毁 国安 领导 素质 理论 领导 全是 一路 水货 演技 被迫 放大 表现 暗里 较劲 心理 博弈 紧张感 根本 几招 对抗 宋佳 更是 表面化 以为 深层 反转 结果 一镜 到底 毫无 变化 张译 更是 假大空 太假 玩成 画皮 演技 何况 表浅 蛇蝎美人 达到 不断 露肉 整个 如同 过家家 剧情 套上 高大 国安 设备 武器 国师 竟然 堕落 如此 之快 浪费 春节 老妈,1,8,0,2026-03-22 19:43:54,2026-03-22,晚上,240,14,240,70,8.75,-0.06784571428571427,0.15714285714285714,0.17142857142857143
惊蛰无声,-1,太难看了，隐藏、跟踪、监控视角、高架桥，水时长的痕迹太明显了，剧情经不起推敲，人物的每一步选择都很荒谬。只能说我还是看过好东西的,难看 隐藏 跟踪 监控 视角 高架桥 水时长 痕迹 明显 剧情 经不起 推敲 人物 一步 选择 荒谬 只能 东西,1,2,0,2026-02-22 17:02:51,2026-02-22,下午,64,14,64,18,9.0,-0.1910777777777778,0.05555555555555555,0.2222222222222222
惊蛰无声,-1,基建宣传片叠加大型剧本杀,基建 宣传片 叠加 大型 剧本,2,8,0,2026-02-19 18:46:32,2026-02-19,晚上,12,14,12,5,5.0,-0.6957800000000001,0.0,0.4
惊蛰无声,-1,真的好难看啊,难看,2,4,0,2026-03-16 17:11:52,2026-03-16,下午,6,14,6,1,1.0,-2.6775,0.0,1.0
惊蛰无声,-1,抛开剧情不谈，朱一龙还是很帅的,抛开 剧情 不谈 朱一龙 很帅,2,0,0,2026-03-05 16:37:31,2026-03-05,下午,15,14,15,5,5.0,0.22212,0.2,0.0
惊蛰无声,-1,倒也不是稀烂，但是这个导演演员班底拍成这样就太让人失望了，就算抛开剧情也是毫无电影质感，配乐突兀又奇怪，空镜来来回回拍那几栋楼和环形公路简直莫名其妙给我一种纯糊弄的感觉。,倒也不是 稀烂 导演 演员 班底 失望 就算 抛开 剧情 毫无 质感 配乐 突兀 奇怪 空镜 来来回回 几栋 环形 公路 莫名其妙 一种 糊弄,2,0,0,2026-02-24 23:00:27,2026-02-24,晚上,85,14,85,22,22.0,-0.3443909090909091,0.0,0.2727272727272727
惊蛰无声,-1,看得出来，作品特别想拍出无间道天台上那种经典镜头，无奈呈现出来的画面质感好尴尬，看得我一直脚趾头在扣地，好几场对白戏，堪比演员请就位节目的现场，戏剧学院应届毕业生的汇报表演。如果是二三线导演的作品我兴许出于鼓励会打到三分及格。,看得出来 作品 特别 拍出 无间道 台上 经典 镜头 无奈 呈现 出来 画面 质感 尴尬 看得 一直 脚趾头 好几场 对白 堪比 演员 就位 节目 现场 戏剧学院 应届 毕业生 汇报 表演 三线 导演 作品 兴许 出于 鼓励 三分 及格,1,20,0,2026-02-21 01:47:29,2026-02-21,深夜,113,14,113,37,18.5,-0.14016756756756754,0.10810810810810811,0.13513513513513514
惊蛰无声,-1,唉，啥玩意！没啥剧情，纯消费朱一龙和易烊千玺的演技。真幼稚！我家小学生看得倒是津津有味。,玩意 剧情 消费 朱一龙 易烊千玺 演技 幼稚 我家 小学生 看得 津津有味,2,6,0,2026-02-18 21:50:29,2026-02-18,晚上,44,14,44,11,2.75,0.13064545454545454,0.18181818181818182,0.09090909090909091
惊蛰无声,-1,早看早上当。基本位列年度十大烂片，全方面无死角的平庸，动作戏没眼看，剧情烂俗，只有首尾的追捕戏的镜头调度能看看。,早看 早上 基本 位列 年度 十大 烂片 方面 死角 平庸 动作 眼看 剧情 烂俗 首尾 追捕 镜头 调度 看看,1,182,1,2026-02-17 14:23:47,2026-02-17,下午,56,14,56,19,9.5,-0.32972631578947376,0.10526315789473684,0.3157894736842105
惊蛰无声,-1,土得掉渣，视听语言低级落伍，最后一段口号喊得非常响亮给艺谋点个赞,土得 视听 语言 低级 落伍 一段 口号 响亮 艺谋点,2,34,0,2026-02-17 19:21:48,2026-02-17,晚上,32,14,32,9,9.0,-0.4278666666666667,0.0,0.2222222222222222
惊蛰无声,-1,把我电影票钱退给我。,电影票,1,4,0,2026-02-23 11:21:03,2026-02-23,上午,10,14,10,1,1.0,0.0,0.0,0.0
